415495 particles, 3457 voids.
Void# FileVoid# CoreParticle CoreDens ZoneVol Zone#Part Void#Zones VoidVol Void#Part VoidDensContrast VoidProb
2866 3070 385482 2.820933e-01 2.809750e+01 23 1 2.809750e+01 23 1.051414 7.68e-01
2867 668 157282 4.993166e-01 2.159485e+01 34 1 2.159485e+01 34 1.051407 7.68e-01
2868 151 73336 2.960506e-01 4.802699e+01 42 1 4.802699e+01 42 1.051035 7.70e-01
2869 466 132024 3.498989e-01 1.824094e+01 24 1 1.824094e+01 24 1.050955 7.70e-01
2870 492 134551 2.111910e-01 9.858005e+01 92 1 9.858005e+01 92 1.050818 7.71e-01
2871 1923 286908 4.845065e-01 1.372670e+01 15 1 1.372670e+01 15 1.050807 7.71e-01
2872 2160 309494 4.007772e-01 1.892225e+01 22 1 1.892225e+01 22 1.050604 7.72e-01
2873 1516 248090 2.498845e-01 1.013501e+02 98 1 1.013501e+02 98 1.049915 7.74e-01
2874 41 35524 1.165466e+00 2.410707e+00 6 1 2.410707e+00 6 1.049906 7.74e-01
2875 3069 385473 2.990886e-01 9.374076e+01 135 1 9.374076e+01 135 1.049870 7.75e-01
2876 2879 371060 2.442472e-01 6.911110e+01 63 1 6.911110e+01 63 1.049777 7.75e-01
2877 1721 267619 1.822713e-01 2.027311e+02 199 1 2.027311e+02 199 1.049610 7.76e-01
2878 402 121964 3.997420e-01 1.566821e+01 23 1 1.566821e+01 23 1.049526 7.76e-01
2879 116 64183 2.194404e-01 4.725311e+01 47 1 4.725311e+01 47 1.049416 7.76e-01
2880 707 162027 2.368347e-01 6.131992e+01 56 1 6.131992e+01 56 1.049344 7.77e-01
2881 172 79449 2.990160e-01 1.063243e+01 10 1 1.063243e+01 10 1.049336 7.77e-01
2882 3315 403947 1.615852e-01 2.372761e+02 192 1 2.372761e+02 192 1.049264 7.77e-01
2883 1370 233242 4.683772e-01 1.384884e+01 16 1 1.384884e+01 16 1.049262 7.77e-01
2884 865 179761 2.667365e-01 4.050614e+01 30 1 4.050614e+01 30 1.049206 7.77e-01
2885 2031 297363 2.112315e-01 4.623624e+01 54 1 4.623624e+01 54 1.049035 7.78e-01
2886 95 55513 2.612627e-01 1.290268e+02 139 1 1.290268e+02 139 1.048922 7.78e-01
2887 1478 244049 4.345100e-01 1.598079e+01 21 1 1.598079e+01 21 1.048894 7.78e-01
2888 2830 366599 3.121247e-01 2.145814e+01 23 1 2.145814e+01 23 1.048879 7.78e-01
2889 3452 415203 2.954274e-01 7.198215e+01 93 1 7.198215e+01 93 1.048721 7.79e-01
2890 2060 299754 2.668176e-01 4.947256e+01 70 1 4.947256e+01 70 1.048654 7.79e-01
2891 976 191227 4.693137e-01 2.685327e+01 40 1 2.685327e+01 40 1.048590 7.80e-01
2892 500 135032 3.786247e-01 4.670546e+01 74 1 4.670546e+01 74 1.048371 7.80e-01
2893 277 100084 3.739404e-01 1.525615e+01 22 1 1.525615e+01 22 1.048195 7.81e-01
2894 1419 236501 3.166565e-01 4.074863e+01 52 1 4.074863e+01 52 1.048043 7.82e-01
2895 3077 385993 3.858494e-01 3.187469e+01 39 1 3.187469e+01 39 1.047935 7.82e-01
2896 2652 350479 3.885850e-01 1.864591e+01 20 1 1.864591e+01 20 1.047846 7.83e-01
2897 1633 259183 1.904124e-01 1.246833e+02 125 1 1.246833e+02 125 1.047827 7.83e-01
2898 1149 210551 1.949060e-01 2.199996e+02 221 1 2.199996e+02 221 1.047814 7.83e-01
2899 855 178591 6.576076e-01 4.006746e+00 6 1 4.006746e+00 6 1.047761 7.83e-01
2900 1562 252466 4.486364e-01 1.015859e+01 14 1 1.015859e+01 14 1.047533 7.84e-01
2901 2282 320699 4.509214e-01 2.848125e+01 40 1 2.848125e+01 40 1.047523 7.84e-01
2902 2156 308827 2.242627e-01 4.266170e+01 34 1 4.266170e+01 34 1.047521 7.84e-01
2903 2394 329541 4.771564e-01 1.213890e+01 18 1 1.213890e+01 18 1.047459 7.84e-01
2904 1100 206008 2.918566e-01 3.593115e+01 31 1 3.593115e+01 31 1.047451 7.84e-01
2905 3268 401019 2.724938e-01 8.946376e+01 85 1 8.946376e+01 85 1.047287 7.85e-01
2906 2427 332900 2.332298e-01 7.213007e+01 53 1 7.213007e+01 53 1.047250 7.85e-01
2907 228 89794 2.877827e-01 5.076824e+01 56 1 5.076824e+01 56 1.047233 7.85e-01
2908 2040 298061 2.844264e-01 3.781477e+01 33 1 3.781477e+01 33 1.047200 7.85e-01
2909 3305 403195 2.462918e-01 8.201373e+01 99 1 8.201373e+01 99 1.046982 7.86e-01
2910 3417 412520 3.022627e-01 2.821323e+01 28 1 2.821323e+01 28 1.046970 7.86e-01
2911 2464 335775 2.878731e-01 7.822140e+00 8 1 7.822140e+00 8 1.046903 7.86e-01
2912 1407 235655 2.774889e-01 3.817438e+01 32 1 3.817438e+01 32 1.046798 7.87e-01
2913 1735 269061 4.123513e-01 1.466785e+01 17 1 1.466785e+01 17 1.046782 7.87e-01
2914 3194 394877 2.466769e-01 5.060340e+01 53 1 5.060340e+01 53 1.046614 7.88e-01
2915 1582 254505 4.099872e-01 2.432539e+01 29 1 2.432539e+01 29 1.046321 7.89e-01
2916 948 188491 3.337529e-01 3.717185e+01 47 1 3.717185e+01 47 1.046234 7.89e-01
2917 831 176140 4.898342e-01 7.116796e+00 11 1 7.116796e+00 11 1.046081 7.90e-01
2918 2786 362491 5.314472e-01 9.779545e+00 12 1 9.779545e+00 12 1.046055 7.90e-01
2919 1152 210758 2.123116e-01 1.020480e+02 112 1 1.020480e+02 112 1.045930 7.90e-01
2920 1331 230134 3.279820e-01 3.405221e+01 42 1 3.405221e+01 42 1.045907 7.90e-01
2921 525 138543 2.402162e-01 1.366583e+02 151 1 1.366583e+02 151 1.045852 7.91e-01
2922 60 43816 2.052501e-01 7.971899e+01 79 1 7.971899e+01 79 1.045737 7.91e-01
2923 917 185188 1.754857e-01 4.193161e+01 24 1 4.193161e+01 24 1.045388 7.93e-01
2924 104 58874 3.487222e-01 3.068982e+01 33 1 3.068982e+01 33 1.045359 7.93e-01
2925 2404 330219 4.566687e-01 2.683898e+01 33 1 2.683898e+01 33 1.045312 7.93e-01
2926 298 102710 3.588841e-01 2.884493e+01 43 1 2.884493e+01 43 1.045249 7.93e-01
2927 2960 377732 5.972882e-01 3.821346e+00 5 1 3.821346e+00 5 1.045200 7.93e-01
2928 397 120311 4.564874e-01 2.919940e+01 41 1 2.919940e+01 41 1.045150 7.93e-01
2929 792 171681 5.136908e-01 1.871239e+01 24 1 1.871239e+01 24 1.045113 7.94e-01
2930 2905 373096 2.720977e-01 3.786107e+01 31 1 3.786107e+01 31 1.045074 7.94e-01
2931 1672 263331 4.109811e-01 2.208622e+01 29 1 2.208622e+01 29 1.045009 7.94e-01
2932 879 181117 3.229216e-01 1.845674e+01 24 1 1.845674e+01 24 1.044987 7.94e-01
2933 808 174237 2.917521e-01 6.654867e+01 67 1 6.654867e+01 67 1.044769 7.95e-01
2934 1347 231516 4.444989e-01 1.537694e+01 21 1 1.537694e+01 21 1.044722 7.95e-01
2935 2470 336030 7.776321e-01 4.042950e+00 8 1 4.042950e+00 8 1.044578 7.96e-01
2936 656 156396 1.793230e-01 2.252356e+02 222 1 2.252356e+02 222 1.044440 7.96e-01
2937 1680 263923 2.385631e-01 1.771668e+02 188 1 1.771668e+02 188 1.044432 7.96e-01
2938 3081 386374 1.510450e-01 4.143792e+02 408 1 4.143792e+02 408 1.044377 7.97e-01
2939 2976 378851 2.398956e-01 6.914804e+01 63 1 6.914804e+01 63 1.044343 7.97e-01
2940 2413 331713 3.737994e-01 1.313888e+01 16 1 1.313888e+01 16 1.044190 7.97e-01
2941 2732 358724 2.101372e-01 9.639502e+01 127 1 9.639502e+01 127 1.044152 7.98e-01
2942 2249 318394 3.913428e-01 1.578213e+01 22 1 1.578213e+01 22 1.043739 7.99e-01
2943 3354 407540 3.571224e-01 2.410744e+01 26 1 2.410744e+01 26 1.043606 8.00e-01
2944 1413 236100 3.440398e-01 4.128459e+01 44 1 4.128459e+01 44 1.043469 8.00e-01
2945 2286 320894 2.017961e-01 3.762042e+02 375 1 3.762042e+02 375 1.043462 8.00e-01
2946 2642 349783 3.337063e-01 1.681724e+01 18 1 1.681724e+01 18 1.043374 8.01e-01
2947 2086 302960 2.811952e-01 6.203720e+01 87 1 6.203720e+01 87 1.043335 8.01e-01
2948 2189 311623 2.226043e-01 8.723460e+01 79 1 8.723460e+01 79 1.043251 8.01e-01
2949 1221 218845 2.188186e-01 1.274984e+02 140 1 1.274984e+02 140 1.043126 8.02e-01
2950 713 162774 2.665418e-01 6.728122e+01 72 1 6.728122e+01 72 1.043107 8.02e-01
2951 1994 293679 4.043355e-01 4.217238e+01 53 1 4.217238e+01 53 1.042960 8.02e-01
2952 2134 306959 3.192032e-01 5.046358e+01 57 1 5.046358e+01 57 1.042866 8.03e-01
2953 2541 341877 2.256864e-01 7.937515e+01 65 1 7.937515e+01 65 1.042814 8.03e-01
2954 681 158224 4.059790e-01 2.217694e+01 23 1 2.217694e+01 23 1.042800 8.03e-01
2955 1201 217197 3.119806e-01 5.903695e+01 77 1 5.903695e+01 77 1.042562 8.04e-01
2956 576 145855 3.300912e-01 3.387525e+01 37 1 3.387525e+01 37 1.042527 8.04e-01
2957 2046 298407 5.443915e-01 1.234908e+01 17 1 1.234908e+01 17 1.042289 8.05e-01
2958 3038 383511 5.409362e-01 8.288350e+00 13 1 8.288350e+00 13 1.042247 8.05e-01
2959 531 139220 3.348628e-01 4.411125e+01 62 1 4.411125e+01 62 1.042194 8.06e-01
2960 2576 344470 3.592741e-01 3.880430e+01 52 1 3.880430e+01 52 1.042145 8.06e-01
2961 3014 381509 2.007349e-01 1.511509e+02 145 1 1.511509e+02 145 1.041908 8.07e-01
2962 1076 203479 2.413009e-01 1.900135e+01 11 1 1.900135e+01 11 1.041778 8.07e-01
2963 569 145324 2.698204e-01 8.102296e+01 71 1 8.102296e+01 71 1.041762 8.07e-01
2964 2251 318712 3.825744e-01 1.563531e+01 28 1 1.563531e+01 28 1.041709 8.08e-01
2965 2870 370283 2.020824e-01 8.968171e+01 78 1 8.968171e+01 78 1.041624 8.08e-01
2966 2075 302264 2.660204e-01 8.801141e+00 5 1 8.801141e+00 5 1.041448 8.09e-01
2967 1689 264670 4.132899e-01 1.862420e+01 16 1 1.862420e+01 16 1.041350 8.09e-01
2968 2408 330942 7.395723e-01 5.625327e+00 14 1 5.625327e+00 14 1.041257 8.09e-01
2969 282 100548 5.349247e-01 1.576415e+01 25 1 1.576415e+01 25 1.041233 8.10e-01
2970 3128 389618 2.128417e-01 5.969663e+01 65 1 5.969663e+01 65 1.040977 8.11e-01
2971 597 148898 2.674544e-01 7.319407e+01 95 1 7.319407e+01 95 1.040781 8.11e-01
2972 2522 340092 3.056223e-01 4.262323e+01 49 1 4.262323e+01 49 1.040758 8.12e-01
2973 1394 234736 1.899626e-01 7.580211e+01 54 1 7.580211e+01 54 1.040667 8.12e-01
2974 742 165628 4.020174e-01 1.923338e+01 20 1 1.923338e+01 20 1.040615 8.12e-01
2975 1900 285090 8.962721e-01 3.064939e+00 5 1 3.064939e+00 5 1.040508 8.13e-01
2976 2401 330151 4.299355e-01 1.220316e+01 12 1 1.220316e+01 12 1.040491 8.13e-01
2977 1337 230775 5.366704e-01 9.691928e+00 18 1 9.691928e+00 18 1.040216 8.14e-01
2978 341 111859 2.552710e-01 1.067450e+02 115 1 1.067450e+02 115 1.040209 8.14e-01
2979 1720 267599 3.380367e-01 3.515328e+01 39 1 3.515328e+01 39 1.040197 8.14e-01
2980 1945 289526 3.451374e-01 3.686744e+01 46 1 3.686744e+01 46 1.040150 8.14e-01
2981 2977 378886 4.457889e-01 1.273048e+01 15 1 1.273048e+01 15 1.040011 8.15e-01
2982 5 14795 7.606288e-01 5.202434e+00 10 1 5.202434e+00 10 1.039971 8.15e-01
2983 700 160604 3.094376e-01 1.079501e+02 111 1 1.079501e+02 111 1.039887 8.15e-01
2984 2679 353653 3.601732e-01 5.659282e+01 70 1 5.659282e+01 70 1.039868 8.15e-01
2985 2013 295765 2.728160e-01 1.678354e+01 17 1 1.678354e+01 17 1.039718 8.16e-01
2986 2850 368519 3.628362e-01 5.773885e+01 85 1 5.773885e+01 85 1.039650 8.16e-01
2987 1355 232119 2.542361e-01 9.388336e+01 112 1 9.388336e+01 112 1.039470 8.17e-01
2988 413 123363 1.740039e-01 3.732194e+02 366 1 3.732194e+02 366 1.039344 8.17e-01
2989 1277 223262 2.430893e-01 4.934853e+01 59 1 4.934853e+01 59 1.039297 8.18e-01
2990 3238 398755 3.116445e-01 3.120455e+01 27 1 3.120455e+01 27 1.039232 8.18e-01
2991 516 136862 2.190993e-01 4.050286e+01 38 1 4.050286e+01 38 1.039161 8.18e-01
2992 655 156311 3.577324e-01 2.632408e+01 34 1 2.632408e+01 34 1.039061 8.19e-01
2993 36 34177 3.016304e-01 2.025238e+01 25 1 2.025238e+01 25 1.038972 8.19e-01
2994 3288 402177 2.401396e-01 4.821653e+01 39 1 4.821653e+01 39 1.038838 8.20e-01
2995 2931 375907 2.087311e-01 1.581363e+02 165 1 1.581363e+02 165 1.038698 8.20e-01
2996 1774 272084 2.337760e-01 6.655821e+01 58 1 6.655821e+01 58 1.038485 8.21e-01
2997 635 153845 2.776190e-01 8.871434e+01 89 1 8.871434e+01 89 1.038437 8.21e-01
2998 1514 247934 3.217108e-01 3.899829e+01 59 1 3.899829e+01 59 1.038435 8.21e-01
2999 568 145320 2.019391e-01 1.345646e+02 124 1 1.345646e+02 124 1.038317 8.22e-01
3000 1640 260314 2.644453e-01 7.712208e+01 69 1 7.712208e+01 69 1.038217 8.22e-01
3001 2166 310053 2.981739e-01 5.206122e+01 62 1 5.206122e+01 62 1.038202 8.22e-01
3002 20 24132 1.856884e-01 1.782943e+02 145 1 1.782943e+02 145 1.038200 8.22e-01
3003 3033 383038 4.291482e-01 4.323637e+01 61 1 4.323637e+01 61 1.038046 8.23e-01
3004 2894 372213 3.929765e-01 1.475629e+01 18 1 1.475629e+01 18 1.038034 8.23e-01
3005 2423 332541 4.080849e-01 9.669203e+00 15 1 9.669203e+00 15 1.037986 8.23e-01
3006 2957 377650 4.158114e-01 4.943252e+01 59 1 4.943252e+01 59 1.037857 8.24e-01
3007 87 54412 2.409846e-01 6.923673e+01 61 1 6.923673e+01 61 1.037523 8.25e-01
3008 369 115438 2.487280e-01 4.643247e+01 51 1 4.643247e+01 51 1.037516 8.25e-01
3009 2350 325647 2.148450e-01 1.661311e+02 154 1 1.661311e+02 154 1.037473 8.25e-01
3010 2104 304242 2.104597e-01 1.031612e+02 90 1 1.031612e+02 90 1.037428 8.26e-01
3011 3447 414698 4.600143e-01 2.275640e+01 21 1 2.275640e+01 21 1.037421 8.26e-01
3012 256 95438 4.127960e-01 1.889619e+01 22 1 1.889619e+01 22 1.037355 8.26e-01
3013 514 136582 4.292781e-01 2.156646e+01 28 1 2.156646e+01 28 1.037277 8.26e-01
3014 1361 232387 1.204790e-01 2.522567e+02 226 1 2.522567e+02 226 1.037108 8.27e-01
3015 2417 332190 3.841403e-01 3.933262e+01 61 1 3.933262e+01 61 1.037027 8.27e-01
3016 2067 300981 2.672087e-01 9.754245e+01 101 1 9.754245e+01 101 1.036959 8.28e-01
3017 133 68160 2.199117e-01 5.291766e+01 51 1 5.291766e+01 51 1.036882 8.28e-01
3018 3453 415327 4.108779e-01 1.493504e+01 21 1 1.493504e+01 21 1.036728 8.29e-01
3019 2614 347256 2.558502e-01 2.613254e+01 20 1 2.613254e+01 20 1.036722 8.29e-01
3020 1830 277468 3.044351e-01 4.140309e+01 41 1 4.140309e+01 41 1.036676 8.29e-01
3021 2374 327863 2.168085e-01 9.967913e+01 93 1 9.967913e+01 93 1.036491 8.30e-01
3022 142 71032 3.389152e-01 4.415899e+01 59 1 4.415899e+01 59 1.036474 8.30e-01
3023 1566 252690 4.471714e-01 8.516703e+00 10 1 8.516703e+00 10 1.036423 8.30e-01
3024 1904 285202 2.819753e-01 2.861756e+01 27 1 2.861756e+01 27 1.036400 8.30e-01
3025 1406 235474 2.954736e-01 5.268837e+01 59 1 5.268837e+01 59 1.036228 8.31e-01
3026 1334 230423 1.709461e-01 2.901007e+02 291 1 2.901007e+02 291 1.035970 8.32e-01
3027 166 76739 4.354898e-01 1.000760e+01 12 1 1.000760e+01 12 1.035905 8.32e-01
3028 428 125806 3.046122e-01 2.991439e+01 26 1 2.991439e+01 26 1.035855 8.32e-01
3029 58 42186 5.237347e-01 3.012469e+00 3 1 3.012469e+00 3 1.035706 8.33e-01
3030 890 182024 2.432893e-01 1.962551e+02 195 1 1.962551e+02 195 1.035536 8.34e-01
3031 1745 269784 6.113353e-01 4.737999e+00 7 1 4.737999e+00 7 1.034847 8.37e-01
3032 388 119008 2.835920e-01 3.498415e+01 34 1 3.498415e+01 34 1.034835 8.37e-01
3033 3151 391216 2.036292e-01 8.037552e+01 66 1 8.037552e+01 66 1.034826 8.37e-01
3034 675 157766 2.692476e-01 3.107884e+01 20 1 3.107884e+01 20 1.034824 8.37e-01
3035 3370 408774 2.303137e-01 1.109136e+02 94 1 1.109136e+02 94 1.034805 8.37e-01
3036 1019 196703 3.359362e-01 1.329990e+01 18 1 1.329990e+01 18 1.034802 8.37e-01
3037 2669 352139 5.326332e-01 7.054938e+00 9 1 7.054938e+00 9 1.034682 8.37e-01
3038 2839 367283 2.295213e-01 8.249850e+01 96 1 8.249850e+01 96 1.034336 8.39e-01
3039 1819 276220 3.337473e-01 4.965487e+01 60 1 4.965487e+01 60 1.034312 8.39e-01
3040 452 130532 2.748921e-01 5.119775e+01 51 1 5.119775e+01 51 1.034225 8.39e-01
3041 30 32863 2.679682e-01 2.072345e+01 18 1 2.072345e+01 18 1.034080 8.40e-01
3042 2437 333410 2.716002e-01 6.529504e+01 53 1 6.529504e+01 53 1.034029 8.40e-01
3043 1222 218937 3.149509e-01 2.959407e+01 39 1 2.959407e+01 39 1.033969 8.40e-01
3044 2264 319736 4.316557e-01 1.354552e+01 13 1 1.354552e+01 13 1.033910 8.41e-01
3045 1509 247112 2.399424e-01 5.179352e+01 48 1 5.179352e+01 48 1.033736 8.41e-01
3046 463 131305 1.546055e-01 2.847428e+02 286 1 2.847428e+02 286 1.033526 8.42e-01
3047 2862 369747 2.628164e-01 5.391795e+01 45 1 5.391795e+01 45 1.033379 8.43e-01
3048 622 151840 2.284069e-01 1.025933e+02 79 1 1.025933e+02 79 1.033337 8.43e-01
3049 2930 375896 2.683271e-01 6.619890e+01 51 1 6.619890e+01 51 1.033120 8.44e-01
3050 3186 394467 2.432196e-01 8.582227e+01 109 1 8.582227e+01 109 1.032815 8.45e-01
3052 2889 371848 3.804601e-01 3.218112e+01 34 1 3.218112e+01 34 1.032694 8.46e-01
3053 3241 399033 2.749023e-01 1.457197e+02 141 1 1.457197e+02 141 1.032598 8.46e-01
3054 1683 264077 1.972514e-01 1.518382e+02 123 1 1.518382e+02 123 1.032491 8.47e-01
3055 1535 250311 3.621027e-01 4.610329e+01 48 1 4.610329e+01 48 1.032380 8.47e-01
3056 852 178200 1.802943e-01 2.489366e+02 187 1 2.489366e+02 187 1.032298 8.48e-01
3057 2321 323773 2.159542e-01 1.212205e+02 163 1 1.212205e+02 163 1.032263 8.48e-01
3058 1665 262326 3.813272e-01 2.160207e+01 42 1 2.160207e+01 42 1.032241 8.48e-01
3059 3150 391198 3.637324e-01 1.787775e+01 20 1 1.787775e+01 20 1.032180 8.48e-01
3060 1401 235050 4.342785e-01 2.337085e+01 30 1 2.337085e+01 30 1.032117 8.48e-01
3061 439 127549 3.118470e-01 3.294178e+01 49 1 3.294178e+01 49 1.032066 8.49e-01
3062 2016 296121 3.021372e-01 7.189945e+01 76 1 7.189945e+01 76 1.031943 8.49e-01
3063 2277 320354 6.808975e-01 6.736948e+00 15 1 6.736948e+00 15 1.031799 8.50e-01
3064 1757 271047 3.725948e-01 2.301349e+01 28 1 2.301349e+01 28 1.031671 8.50e-01
3065 709 162330 4.493884e-01 1.364903e+01 19 1 1.364903e+01 19 1.031637 8.50e-01
3066 849 177633 2.251467e-01 4.869022e+01 66 1 4.869022e+01 66 1.031629 8.50e-01
3067 3395 410645 3.641162e-01 2.187472e+01 23 1 2.187472e+01 23 1.031617 8.50e-01
3068 3427 412969 2.105949e-01 7.665762e+01 81 1 7.665762e+01 81 1.031613 8.51e-01
3069 1959 290920 2.850665e-01 2.552575e+01 26 1 2.552575e+01 26 1.031586 8.51e-01
3070 3216 397339 4.771465e-01 1.306822e+01 23 1 1.306822e+01 23 1.031563 8.51e-01
3071 2397 329872 2.107866e-01 7.128373e+01 64 1 7.128373e+01 64 1.031491 8.51e-01
3072 2841 367495 3.567179e-01 3.458313e+01 45 1 3.458313e+01 45 1.031402 8.51e-01
3073 83 53321 3.686011e-01 2.426658e+01 24 1 2.426658e+01 24 1.031309 8.52e-01
3074 3144 390950 6.494452e-01 5.851753e+00 12 1 5.851753e+00 12 1.031212 8.52e-01
3075 3206 396171 4.694723e-01 2.677217e+01 34 1 2.677217e+01 34 1.031181 8.52e-01
3076 790 171453 7.908770e-01 2.291023e+00 4 1 2.291023e+00 4 1.031160 8.52e-01
3077 74 49757 1.320819e-01 3.308884e+02 305 1 3.308884e+02 305 1.031098 8.53e-01
3078 819 174996 3.179859e-01 3.341160e+01 37 1 3.341160e+01 37 1.030924 8.54e-01
3079 1569 252978 1.862825e-01 2.171464e+02 199 1 2.171464e+02 199 1.030797 8.54e-01
3080 863 179411 2.345702e-01 3.376863e+01 42 1 3.376863e+01 42 1.030693 8.55e-01
3081 1393 234718 2.108349e-01 8.270603e+01 92 1 8.270603e+01 92 1.030687 8.55e-01
3082 2626 348187 3.103224e-01 4.820773e+01 50 1 4.820773e+01 50 1.030608 8.55e-01
3083 510 136394 2.527454e-01 3.100149e+01 28 1 3.100149e+01 28 1.030450 8.56e-01
3084 3380 409972 4.564839e-01 1.953089e+01 34 1 1.953089e+01 34 1.030400 8.56e-01
3085 818 174897 3.786265e-01 1.785847e+01 22 1 1.785847e+01 22 1.030306 8.56e-01
3086 2668 352120 3.484221e-01 3.519168e+01 42 1 3.519168e+01 42 1.030202 8.57e-01
3087 2451 334310 6.043111e-01 6.337615e+00 13 1 6.337615e+00 13 1.029985 8.58e-01
3088 26 28516 5.203269e-01 1.256153e+01 21 1 1.256153e+01 21 1.029960 8.58e-01
3089 2519 339844 4.509959e-01 1.341138e+01 20 1 1.341138e+01 20 1.029930 8.58e-01
3090 848 177628 3.193974e-01 1.331264e+01 13 1 1.331264e+01 13 1.029911 8.58e-01
3091 1782 272561 2.179295e-01 4.105120e+01 32 1 4.105120e+01 32 1.029883 8.58e-01
3092 3449 414921 3.237408e-01 3.512715e+01 36 1 3.512715e+01 36 1.029865 8.58e-01
3093 1198 216995 3.864816e-01 2.478206e+01 30 1 2.478206e+01 30 1.029469 8.60e-01
3094 2686 354700 2.634565e-01 7.226027e+01 88 1 7.226027e+01 88 1.029251 8.61e-01
3095 2537 341440 3.354201e-01 2.350964e+01 25 1 2.350964e+01 25 1.029233 8.61e-01
3096 2255 319078 3.785250e-01 1.950962e+01 18 1 1.950962e+01 18 1.029212 8.61e-01
3097 2142 307487 3.875123e-01 5.972030e+01 81 1 5.972030e+01 81 1.029132 8.61e-01
3098 3001 380377 5.566196e-01 1.125292e+01 17 1 1.125292e+01 17 1.028914 8.62e-01
3099 2103 304187 2.420564e-01 5.264673e+01 49 1 5.264673e+01 49 1.028877 8.63e-01
3100 2133 306776 2.122663e-01 2.081926e+02 213 1 2.081926e+02 213 1.028589 8.64e-01
3101 3195 394921 4.381629e-01 5.354401e+01 79 1 5.354401e+01 79 1.028419 8.65e-01
3102 1189 216281 3.631581e-01 1.855118e+01 27 1 1.855118e+01 27 1.028367 8.65e-01
3103 2342 325115 2.820778e-01 2.668463e+01 26 1 2.668463e+01 26 1.028354 8.65e-01
3104 2952 377267 2.133208e-01 1.978804e+02 183 1 1.978804e+02 183 1.028132 8.66e-01
3105 3407 411661 4.122607e-01 1.253969e+01 20 1 1.253969e+01 20 1.027931 8.67e-01
3106 2341 325109 4.553425e-01 1.362669e+01 19 1 1.362669e+01 19 1.027922 8.67e-01
3107 2389 329276 3.303277e-01 4.467726e+01 43 1 4.467726e+01 43 1.027881 8.67e-01
3108 3289 402210 2.657785e-01 2.563326e+01 22 1 2.563326e+01 22 1.027725 8.68e-01
3109 3188 394518 2.024705e-01 5.293729e+01 59 1 5.293729e+01 59 1.027703 8.68e-01
3110 1417 236405 2.453855e-01 6.178144e+01 69 1 6.178144e+01 69 1.027685 8.68e-01
3111 3360 408184 3.344285e-01 4.326839e+01 49 1 4.326839e+01 49 1.027619 8.68e-01
3112 650 155690 2.634413e-01 1.132040e+02 130 1 1.132040e+02 130 1.027592 8.68e-01
3113 1257 221717 3.316042e-01 1.707835e+01 19 1 1.707835e+01 19 1.027537 8.68e-01
3114 1842 278762 4.022542e-01 2.820857e+01 37 1 2.820857e+01 37 1.027496 8.69e-01
3115 2881 371129 3.295204e-01 1.054572e+01 10 1 1.054572e+01 10 1.027483 8.69e-01
3116 1777 272236 3.619413e-01 4.435978e+01 55 1 4.435978e+01 55 1.027442 8.69e-01
3117 1502 246436 3.650907e-01 4.383839e+01 66 1 4.383839e+01 66 1.027377 8.69e-01
3118 96 55566 3.562517e-01 2.445099e+01 29 1 2.445099e+01 29 1.027370 8.69e-01
3119 1438 239099 2.370788e-01 1.033019e+02 101 1 1.033019e+02 101 1.027298 8.70e-01
3120 2273 320101 2.538935e-01 5.997374e+01 57 1 5.997374e+01 57 1.027250 8.70e-01
3121 1011 195892 3.982553e-01 3.895308e+01 36 1 3.895308e+01 36 1.027113 8.70e-01
3122 317 107593 2.116235e-01 8.106190e+01 76 1 8.106190e+01 76 1.027110 8.70e-01
3123 552 143009 4.855960e-01 8.437178e+00 10 1 8.437178e+00 10 1.027002 8.71e-01
3124 2450 334289 2.479018e-01 1.161893e+02 95 1 1.161893e+02 95 1.026846 8.72e-01
3125 229 89918 3.183940e-01 2.861474e+01 35 1 2.861474e+01 35 1.026812 8.72e-01
3126 328 108861 3.794711e-01 2.826683e+01 30 1 2.826683e+01 30 1.026768 8.72e-01
3127 2372 327794 2.275557e-01 1.450504e+02 169 1 1.450504e+02 169 1.026695 8.72e-01
3128 1589 255405 3.114809e-01 2.420958e+01 23 1 2.420958e+01 23 1.026679 8.72e-01
3129 2633 348425 3.289058e-01 5.272064e+01 68 1 5.272064e+01 68 1.026650 8.72e-01
3130 140 69823 2.828052e-01 3.977699e+01 37 1 3.977699e+01 37 1.026603 8.73e-01
3131 156 74240 2.966462e-01 4.998565e+01 57 1 4.998565e+01 57 1.026567 8.73e-01
3132 2734 358858 3.397195e-01 2.564086e+01 34 1 2.564086e+01 34 1.026420 8.73e-01
3133 2754 360285 2.028918e-01 8.373319e+01 66 1 8.373319e+01 66 1.026420 8.73e-01
3134 2643 349805 2.248757e-01 9.819763e+01 82 1 9.819763e+01 82 1.026419 8.73e-01
3135 2316 323560 5.423505e-01 1.311372e+01 24 1 1.311372e+01 24 1.026372 8.74e-01
3136 1303 227744 4.643946e-01 1.570621e+01 21 1 1.570621e+01 21 1.026351 8.74e-01
3137 335 109912 4.824595e-01 5.135883e+00 7 1 5.135883e+00 7 1.026245 8.74e-01
3138 660 156642 4.436392e-01 3.692514e+01 52 1 3.692514e+01 52 1.026200 8.74e-01
3139 704 161439 2.508001e-01 3.413628e+01 28 1 3.413628e+01 28 1.026181 8.75e-01
3140 3299 402968 3.677422e-01 2.304946e+01 20 1 2.304946e+01 20 1.026180 8.75e-01
